id,domain,prompt
196,logical_reasoning,"Given premises about a kernel, derive a contradiction test and project the conclusion for a projection while preserving neighborhood topology. [benchmark_id=logical_reasoning_196]"
197,logical_reasoning,"Given premises about a manifold, derive a contradiction test and stabilize the conclusion for a distance matrix under noisy measurements. [benchmark_id=logical_reasoning_197]"
198,logical_reasoning,"Given premises about a coordinate frame, derive a contradiction test and align the conclusion for a latent map with bounded curvature. [benchmark_id=logical_reasoning_198]"
199,logical_reasoning,"Given premises about a graph, derive a contradiction test and stabilize the conclusion for a distance matrix under fixed token budget. [benchmark_id=logical_reasoning_199]"
200,algebraic_geometry,"Compute an explicit mapping from a trajectory to a projection, then cluster basis vectors and discuss rank behavior while preserving neighborhood topology. [benchmark_id=algebraic_geometry_000]"
201,algebraic_geometry,"Compute an explicit mapping from a manifold to a embedding, then transform basis vectors and discuss rank behavior under fixed token budget. [benchmark_id=algebraic_geometry_001]"
202,algebraic_geometry,"Compute an explicit mapping from a coordinate frame to a graph, then interpolate basis vectors and discuss rank behavior with bounded curvature. [benchmark_id=algebraic_geometry_002]"
203,algebraic_geometry,"Compute an explicit mapping from a latent map to a trajectory, then transform basis vectors and discuss rank behavior under noisy measurements. [benchmark_id=algebraic_geometry_003]"
204,algebraic_geometry,"Compute an explicit mapping from a latent map to a coordinate frame, then optimize basis vectors and discuss rank behavior with sparse observations. [benchmark_id=algebraic_geometry_004]"
205,algebraic_geometry,"Compute an explicit mapping from a basis to a polytope, then factorize basis vectors and discuss rank behavior with sparse observations. [benchmark_id=algebraic_geometry_005]"
206,algebraic_geometry,"Compute an explicit mapping from a polytope to a coordinate frame, then align basis vectors and discuss rank behavior with contrastive supervision. [benchmark_id=algebraic_geometry_006]"
207,algebraic_geometry,"Compute an explicit mapping from a operator to a vector field, then align basis vectors and discuss rank behavior under rotational invariance. [benchmark_id=algebraic_geometry_007]"
208,algebraic_geometry,"Compute an explicit mapping from a graph to a tensor, then decompose basis vectors and discuss rank behavior with sparse observations. [benchmark_id=algebraic_geometry_008]"
209,algebraic_geometry,"Compute an explicit mapping from a graph to a manifold, then stabilize basis vectors and discuss rank behavior across two scales. [benchmark_id=algebraic_geometry_009]"
210,algebraic_geometry,"Compute an explicit mapping from a manifold to a projection, then align basis vectors and discuss rank behavior while preserving neighborhood topology. [benchmark_id=algebraic_geometry_010]"
211,algebraic_geometry,"Compute an explicit mapping from a geodesic to a latent map, then align basis vectors and discuss rank behavior across two scales. [benchmark_id=algebraic_geometry_011]"
212,algebraic_geometry,"Compute an explicit mapping from a geodesic to a embedding, then decompose basis vectors and discuss rank behavior while preserving neighborhood topology. [benchmark_id=algebraic_geometry_012]"
213,algebraic_geometry,"Compute an explicit mapping from a manifold to a operator, then project basis vectors and discuss rank behavior across two scales. [benchmark_id=algebraic_geometry_013]"
214,algebraic_geometry,"Compute an explicit mapping from a vector field to a geodesic, then interpolate basis vectors and discuss rank behavior with contrastive supervision. [benchmark_id=algebraic_geometry_014]"
215,algebraic_geometry,"Compute an explicit mapping from a polytope to a basis, then project basis vectors and discuss rank behavior with contrastive supervision. [benchmark_id=algebraic_geometry_015]"
216,algebraic_geometry,"Compute an explicit mapping from a tensor to a coordinate frame, then interpolate basis vectors and discuss rank behavior with bounded curvature. [benchmark_id=algebraic_geometry_016]"
217,algebraic_geometry,"Compute an explicit mapping from a geodesic to a graph, then transform basis vectors and discuss rank behavior under fixed token budget. [benchmark_id=algebraic_geometry_017]"
218,algebraic_geometry,"Compute an explicit mapping from a projection to a polytope, then transform basis vectors and discuss rank behavior under noisy measurements. [benchmark_id=algebraic_geometry_018]"
219,algebraic_geometry,"Compute an explicit mapping from a embedding to a operator, then perturb basis vectors and discuss rank behavior with bounded curvature. [benchmark_id=algebraic_geometry_019]"
220,algebraic_geometry,"Compute an explicit mapping from a latent map to a operator, then transform basis vectors and discuss rank behavior with contrastive supervision. [benchmark_id=algebraic_geometry_020]"
221,algebraic_geometry,"Compute an explicit mapping from a vector field to a latent map, then compare basis vectors and discuss rank behavior with contrastive supervision. [benchmark_id=algebraic_geometry_021]"
222,algebraic_geometry,"Compute an explicit mapping from a kernel to a vector field, then perturb basis vectors and discuss rank behavior with contrastive supervision. [benchmark_id=algebraic_geometry_022]"
223,algebraic_geometry,"Compute an explicit mapping from a trajectory to a trajectory, then cluster basis vectors and discuss rank behavior under fixed token budget. [benchmark_id=algebraic_geometry_023]"
224,algebraic_geometry,"Compute an explicit mapping from a operator to a projection, then compare basis vectors and discuss rank behavior with contrastive supervision. [benchmark_id=algebraic_geometry_024]"
225,algebraic_geometry,"Compute an explicit mapping from a tensor to a manifold, then stabilize basis vectors and discuss rank behavior with sparse observations. [benchmark_id=algebraic_geometry_025]"
226,algebraic_geometry,"Compute an explicit mapping from a kernel to a distance matrix, then decompose basis vectors and discuss rank behavior with contrastive supervision. [benchmark_id=algebraic_geometry_026]"
227,algebraic_geometry,"Compute an explicit mapping from a polytope to a geodesic, then normalize basis vectors and discuss rank behavior with sparse observations. [benchmark_id=algebraic_geometry_027]"
228,algebraic_geometry,"Compute an explicit mapping from a operator to a vector field, then transform basis vectors and discuss rank behavior with contrastive supervision. [benchmark_id=algebraic_geometry_028]"
229,algebraic_geometry,"Compute an explicit mapping from a tensor to a distance matrix, then cluster basis vectors and discuss rank behavior with sparse observations. [benchmark_id=algebraic_geometry_029]"
230,algebraic_geometry,"Compute an explicit mapping from a trajectory to a kernel, then project basis vectors and discuss rank behavior with sparse observations. [benchmark_id=algebraic_geometry_030]"
